Date,Open,High,Low,Close,Adj Close,Volume
2014-11-15,5.990589149058891,6.005189958715272,5.916223614935829,5.929942793614239,376.132996,15727500
2014-11-16,5.926205796000396,5.968193389459182,5.925864102329033,5.960701141297799,387.881989,11905600
2014-11-17,5.961904417290556,6.016642419989312,5.9335759037741855,5.959478375437546,387.40799,41518800
2014-11-18,5.960451072643645,5.972286844905434,5.916517387550372,5.927453881296938,375.197998,32222500
2014-11-19,5.923977673180075,5.957082676649425,5.923977673180075,5.941630695110838,380.554993,18931800
2014-11-20,5.940978839692166,5.945486035785542,5.877122164983926,5.880085947946412,357.839996,25233200
2014-11-21,5.880194934854306,5.880194934854306,5.840967185778626,5.860353058438369,350.847992,29850100
2014-11-22,5.862505553687021,5.899461650458491,5.860438559048991,5.866241439189447,352.920013,15273000
2014-11-23,5.866963650820238,5.915784188248111,5.866963650820238,5.906921932941373,367.572998,15151600
2014-11-24,5.905220143192022,5.95896463767271,5.904459550098,5.931982556146453,376.901001,30930100
2014-11-25,5.931942717305346,5.9781284883661945,5.926349852014072,5.927853574331063,375.347992,25442200
2014-11-26,5.929639705941375,5.9340949292013185,5.902130502084853,5.909087854267222,368.369995,18601700
2014-11-27,5.914858880618803,5.924234417506839,5.9088489843545275,5.9126107509406545,369.670013,8748030
2014-11-28,5.9118096619299125,5.947611957156469,5.881803092881693,5.930777243170814,376.446991,22946500
2014-11-29,5.929993338287875,5.959976493532288,5.919283533714594,5.928234494884802,375.490997,15375600
2014-11-30,5.928285128638491,5.946799259924209,5.922406468137926,5.935018518578999,378.046997,9194440
2014-12-01,5.935552690404512,5.949761922759578,5.93136683363846,5.93818242104202,379.244995,11763000
2014-12-02,5.938195618228642,5.950741490401553,5.93453171458736,5.9436258104378314,381.315002,12364100
2014-12-03,5.944692555682237,5.948102874604838,5.925180524802552,5.926952718947484,375.01001,13340100
2014-12-04,5.9288388273987715,5.936625497638272,5.907427840487119,5.912432173042182,369.604004,14529600
2014-12-05,5.911993721295504,5.938042636191296,5.90196647722242,5.931857855150111,376.854004,15181800
2014-12-06,5.931600388097647,5.9360786737425055,5.916053822509903,5.92635253889146,374.785004,7009320
2014-12-07,5.926488594311131,5.930365416480045,5.922315397338787,5.927179329886265,375.095001,6491650
2014-12-08,5.9268326776135885,5.929666246800329,5.891329206415671,5.891392790719371,361.908997,18898700
2014-12-09,5.891354084107435,5.894587351675728,5.843402346070193,5.864253124193421,352.218994,32915500
2014-12-10,5.864213355530287,5.864721498593528,5.847493103451222,5.847493103451222,346.36499,16427700
2014-12-11,5.8416295297319,5.889866375504821,5.82530074784132,5.859377858966627,350.506012,32431300
2014-12-12,5.8603103495720825,5.866419902799401,5.855905342719357,5.865169741398491,352.541992,16989800
2014-12-13,5.864713010658013,5.864713010658013,5.848136792147959,5.850407786942957,347.376007,11675900
2014-12-14,5.848537697944776,5.8673628689341895,5.844755274951278,5.86258514290115,351.631989,12415200
2014-12-15,5.861814162192244,5.863105474941718,5.843353065391469,5.844543920260098,345.345001,17264200
2014-12-16,5.845493253048131,5.846031203572443,5.790149792061754,5.790149792061754,327.062012,30864900
2014-12-17,5.789516681132895,5.811003288885149,5.7530550875079145,5.767620753806568,319.776001,37567900
2014-12-18,5.767648907493019,5.779845010405381,5.717790551809219,5.74106540125686,311.395996,39173000
2014-12-19,5.740368264317333,5.76372604892612,5.726095060480519,5.761557509272404,317.842987,23823100
2014-12-20,5.760852513480081,5.800077054628139,5.75588146338488,5.798959294053271,329.955994,20856700
2014-12-21,5.797706843152299,5.797967773534291,5.764887028345732,5.770951866391804,320.842987,15207600
2014-12-22,5.771652916899509,5.811491243009241,5.769648202165626,5.804791494273176,331.885986,22315100
2014-12-23,5.805186166401056,5.817964923379667,5.797885835638449,5.812852076142781,334.571991,16574200
2014-12-24,5.812293053650783,5.813357089512078,5.772552639123563,5.776208547734104,322.533997,15092300
2014-12-25,5.775439384218241,5.776630169422459,5.758769298225797,5.765216168301423,319.007996,9883640
2014-12-26,5.765667503394635,5.803398555596581,5.757724469138561,5.79278190776314,327.924011,16410500
2014-12-27,5.791741482501848,5.795787230895496,5.745020398665792,5.755308597437118,315.863007,15185200
2014-12-28,5.756248427211325,5.768408538836768,5.740043694235609,5.759655477153298,317.239014,11676600
2014-12-29,5.76111065427031,5.769155016651667,5.743986700796858,5.745148362839478,312.670013,12302500
2014-12-30,5.745305004544248,5.7519660739499665,5.734547623402776,5.73894689524382,310.737,12528300
2014-12-31,5.739516349823636,5.768923917125172,5.737252707883008,5.768923917125172,320.192993,13942900
2015-01-01,5.769679441438538,5.769679441438538,5.749402511340594,5.7501856430101705,314.248993,8036550
2015-01-02,5.749644578460014,5.755232555252152,5.748006681483118,5.752674262233228,315.032013,7860650
2015-01-03,5.752083655800854,5.753048696920565,5.638646445268345,5.638646445268345,281.082001,33054400
2015-01-04,5.638874093128708,5.660283326840182,5.551454576996137,5.576687493347949,264.195007,55629100
2015-01-05,5.580046813476228,5.628846991491717,5.580046813476228,5.614856535151763,274.473999,43962800
2015-01-06,5.615355521666011,5.661407222372097,5.608357672949704,5.656652414251671,286.188995,23245700
2015-01-07,5.656260991370734,5.699620485582955,5.645726045956874,5.684725389774196,294.337006,24866800
2015-01-08,5.684038879617583,5.684038879617583,5.6425274033148884,5.6466793498760195,283.348999,19982500
2015-01-09,5.643264291341654,5.673714991124931,5.636691329455271,5.671286796346249,290.40799,18718600
2015-01-10,5.660537439303179,5.663401403748175,5.613004022047591,5.616028967810865,274.79599,15264300
2015-01-11,5.615344633477392,5.6334959095655694,5.579876988742158,5.582217310761197,265.660004,18200800
2015-01-12,5.584045015357566,5.6065481224856795,5.580484303560575,5.5902254592838725,267.79599,18880300
2015-01-13,5.588723270999006,5.592020058642136,5.3932002096024725,5.419919730387181,225.860992,72843904
2015-01-14,5.411172712168913,5.411172712168913,5.14464154479117,5.182362017778963,178.102997,97638704
2015-01-15,5.175567659247212,5.434014541546855,5.175567659247212,5.346364368926854,209.843994,81773504
2015-01-16,5.342669157600145,5.400833353868414,5.297171690511806,5.338004317149592,208.097,38421000
2015-01-17,5.336739684145313,5.3553166152218825,5.27235832737794,5.294610479523866,199.259995,23469700
2015-01-18,5.2985673502994945,5.38767809706088,5.270462995488061,5.348720538644257,210.339005,30085100
2015-01-19,5.354087840144387,5.378643097243702,5.334253812587787,5.369991270187619,214.860992,18658300
2015-01-20,5.360855441251199,5.371758316649146,5.323756042227532,5.353349920681949,211.315002,24051100
2015-01-21,5.3536480282885295,5.4284153454977435,5.35286239680731,5.424496183236686,226.897003,29924600
2015-01-22,5.426367540954475,5.4681402940409445,5.422453538229871,5.4527794521691915,233.406006,33544600
2015-01-23,5.453254871033286,5.458925726319268,5.41697112967787,5.450518996782972,232.878998,24621700
2015-01-24,5.44975005741611,5.514275190249447,5.438174969564962,5.512811620298109,247.847,24782500
2015-01-25,5.510812443563646,5.541553718740275,5.496717299871121,5.536223421912051,253.718002,33582700
2015-01-26,5.537645222603845,5.734583233505601,5.537645222603845,5.611202867443017,273.472992,106794000
2015-01-27,5.61008330048517,5.6185150706068,5.524069512518795,5.5739585095925595,263.475006,44399000
2015-01-28,5.573487792513988,5.585505582072558,5.425152662145823,5.454957771578567,233.914993,44352200
2015-01-29,5.452530931540839,5.475232644047522,5.3968587114206015,5.453237750077385,233.513,32213400
2015-01-30,5.450059446597734,5.492448078315943,5.419822378161529,5.422413777510433,226.425003,26605200
2015-01-31,5.422484398842626,5.453199199018046,5.376707968708045,5.38203334258018,217.464005,23348200
2015-02-01,5.379284280857174,5.444899498466713,5.356657022169349,5.424826661855789,226.972,29128500
2015-02-02,5.422705195788732,5.489660617700185,5.405641439664528,5.473232412732841,238.229004,30612100
2015-02-03,5.4699738994482505,5.505156727971414,5.41379998939374,5.426129959842056,227.268005,40783700
2015-02-04,5.427198597661238,5.438331446699012,5.398673914717419,5.424302217395858,226.852997,26594300
2015-02-05,5.427875219484736,5.478156674275952,5.3693581675950055,5.380408706648139,217.110992,22516400
2015-02-06,5.379542470300353,5.440294223752553,5.3763518822300655,5.403874889798593,222.266006,24435300
2015-02-07,5.405524657865447,5.43937844728609,5.4054078624267845,5.428266090321887,227.753998,21604200
2015-02-08,5.427998199649338,5.435632857931295,5.398511039031241,5.4090176139294535,223.412003,17145200
2015-02-09,5.408914682201663,5.411543390335527,5.379984893487529,5.394127425937196,220.110001,27791300
2015-02-10,5.394908534627342,5.401807665941161,5.372181027788849,5.3928954830048195,219.839005,21115100
2015-02-11,5.392408599192584,5.408990770785804,5.384834477658409,5.38991611295073,219.184998,17201900
2015-02-12,5.3900210188251085,5.403573399247708,5.382722841956881,5.401613789431287,221.764008,15206200
2015-02-13,5.402537705451316,5.481717520613429,5.399347488068683,5.461400895129748,235.427002,42744400
2015-02-14,5.461829802354937,5.559942950565981,5.461829802354937,5.5503243871537205,257.321014,49732500
2015-02-15,5.551046861483033,5.582032802288089,5.427958729056748,5.458840543105108,234.824997,56552400
2015-02-16,5.458840543105108,5.478641078979305,5.433818081907999,5.4546499585584245,233.843002,28153700
2015-02-17,5.452847961341321,5.504416458840415,5.448089883334047,5.495568590001218,243.610001,27363100
2015-02-18,5.496266175125631,5.498196413739367,5.44820179886918,5.465212224689179,236.326004,25200800
2015-02-19,5.465567602741464,5.4917107249466754,5.462101474120401,5.481817416146475,240.283005,18270500
2015-02-20,5.481684239308839,5.509797151837076,5.477713799335112,5.4962621058745755,243.779007,23876700
2015-02-21,5.496151310869969,5.542517687804431,5.493818383126781,5.499354346283549,244.533997,12284200
2015-02-22,5.499395276359897,5.506923755482669,5.454684151855754,5.463734363837694,235.977005,19527000
2015-02-23,5.463810597173606,5.481092961917542,5.448550403853876,5.476011558584517,238.891998,16400000
2015-02-24,5.476455187879796,5.480226342408849,5.465533716122463,5.4753541543507405,238.735001,14200400
2015-02-25,5.476003190751436,5.477885118432744,5.461838289632531,5.470041303917769,237.470001,11496200
2015-02-26,5.469481097343235,5.471051472764811,5.456418820351375,5.465635241415508,236.425995,13619400
2015-02-27,5.465677579349203,5.547725036453383,5.465677579349203,5.536656884103216,253.828003,44013900
2015-02-28,5.535442731160513,5.54005497591706,5.51937475934596,5.53836916439833,254.263,13949300
2015-03-01,5.538447839679676,5.567045966369744,5.505059137046537,5.561458237071274,260.201996,25213700
2015-03-02,5.562053746926104,5.621490833081048,5.554171981454778,5.619204545338736,275.670013,40465700
2015-03-03,5.616938320047766,5.6552782346065715,5.5915875874238425,5.64084976040923,281.701996,50461300
2015-03-04,5.641871573854199,5.649766199125206,5.591457045386185,5.60980877136914,273.09201,41383000
2015-03-05,5.608515345258527,5.640725493717983,5.578857793045806,5.621045617964668,276.178009,41302400
2015-03-06,5.618950560910186,5.626210053865614,5.598477568563245,5.608456598728693,272.722992,28918900
2015-03-07,5.606882386951208,5.6270958102753275,5.598914415499543,5.621346020367016,276.260986,17825900
2015-03-08,5.621968527597256,5.627110199023301,5.607877125106829,5.614419257894568,274.354004,22067900
2015-03-09,5.616087271183255,5.6791515725783634,5.612737537425212,5.668524814225383,289.606995,59178200
2015-03-10,5.669404947653268,5.703929150565431,5.668994361135162,5.6759315807751705,291.76001,67770800
2015-03-11,5.675125744824971,5.695047741031921,5.671631100870132,5.691639033961392,296.378998,33963900
2015-03-12,5.690788463637755,5.694028434969995,5.678167166012722,5.684783138235498,294.354004,32585200
2015-03-13,5.683981084759256,5.68527216435858,5.6536709588861225,5.6536709588861225,285.337006,31421500
2015-03-14,5.650529317131288,5.657186935534561,5.638269302700794,5.641499221821522,281.88501,22612300
2015-03-15,5.639865939600732,5.657839724752333,5.638340441474523,5.657365010905541,286.393005,11970100
2015-03-16,5.654889798232568,5.683960647175699,5.654889798232568,5.671923618016351,290.592987,21516100
2015-03-17,5.671930548648234,5.678002987464892,5.650290248600044,5.654259559590391,285.505005,21497200
2015-03-18,5.6527241912478985,5.653667429719714,5.520940762604953,5.546344774603314,256.299011,57008000
2015-03-19,5.544708604122346,5.576872873308942,5.515989987577677,5.564244541689061,260.928009,52732000
2015-03-20,5.5643517877432265,5.579156046311804,5.557453298630618,5.56738600256082,261.748993,18456700
2015-03-21,5.566984847022228,5.569092369078271,5.543809298056421,5.560777757164492,260.024994,17130100
2015-03-22,5.560362318502252,5.597484516032286,5.559103447877843,5.590837682052964,267.959991,18438100
2015-03-23,5.590595071635052,5.62508912313648,5.567370728268883,5.5862743637045575,266.73999,22811900
2015-03-24,5.585663117450065,5.5872598605846955,5.497803265415812,5.503683841831309,245.595001,40073700
2015-03-25,5.511297444295784,5.518215665723221,5.466011626639795,5.506132052831568,246.197006,35866900
2015-03-26,5.506452862295456,5.538727013232543,5.5008703761630215,5.51557160183476,248.531998,25730000
2015-03-27,5.515708379695867,5.548340425258955,5.502127208366928,5.509505766979727,247.029007,17274900
2015-03-28,5.509287141224494,5.538141035981111,5.509287141224494,5.532590766671912,252.798004,16040900
2015-03-29,5.532361312113711,5.533938776576502,5.4841743579880005,5.491879663008644,242.712997,21699400
2015-03-30,5.492563368704684,5.518424328086644,5.477358569693635,5.5115156310363576,247.526001,23009600
2015-03-31,5.511224685943263,5.516367954714542,5.491986783796251,5.49808583285111,244.223999,22672000
2015-04-01,5.498081770997981,5.511576224854868,5.485460630207704,5.510488957443266,247.272003,22877200
2015-04-02,5.509748615849178,5.5391475786677065,5.502954729825406,5.533409271140543,253.005005,26272600
2015-04-03,5.533681955836268,5.545345395218797,5.528948805527827,5.538601204271974,254.322006,23146600
2015-04-04,5.538479280531635,5.542274782704954,5.525851290058402,5.536140665195434,253.697006,12493500
2015-04-05,5.53639288705155,5.563274374641321,5.529198906259847,5.562978959365586,260.597992,19649200
2015-04-06,5.563450900738463,5.56757322930617,5.539595476273383,5.543191113655023,255.492004,20034200
2015-04-07,5.542337485924607,5.5444154081098365,5.530242256799642,5.534100670560369,253.179993,18467400
2015-04-08,5.533642401406444,5.536731723320813,5.4980489684725775,5.5013480146754805,245.022003,30086400
2015-04-09,5.500241395804607,5.505811079469565,5.4781357680612155,5.495839453522621,243.675995,21643500
2015-04-10,5.495913339893112,5.495913339893112,5.450055120466733,5.46413686865846,236.072006,28882000
2015-04-11,5.463899624759698,5.478707905960754,5.456068711906126,5.466168065368335,236.552002,16365200
2015-04-12,5.466096205436476,5.471127150349932,5.453160642189718,5.464479900051398,236.153,12387900
2015-04-13,5.463619905457838,5.46778583347403,5.402659372701106,5.414263186668138,224.587006,31181800
2015-04-14,5.415028730391483,5.415993720958623,5.3767726518561965,5.389797480094676,219.158997,31719000
2015-04-15,5.389404998477244,5.410900206817481,5.387467713476228,5.410900206817481,223.832993,22562000
2015-04-16,5.411275478737017,5.4366521910747725,5.411275478737017,5.4318556253989865,228.572998,24805400
2015-04-17,5.4318643709256955,5.4333114651464065,5.402416090982031,5.406642501376572,222.882004,20429800
2015-04-18,5.406512347810099,5.413055745270214,5.397601489769253,5.408766924535668,223.356003,12939000
2015-04-19,5.409214499812701,5.422095714350972,5.404356156625752,5.405376465795622,222.600006,15021500
2015-04-20,5.405430345744237,5.422086882973198,5.402573795426307,5.414436828120942,224.626007,18364700
2015-04-21,5.414410063275073,5.460729527596263,5.412988877539507,5.460729527596263,235.268997,24978000
2015-04-22,5.4621439619279775,5.471888235004911,5.453079279534242,5.456072948045279,234.175995,23847900
2015-04-23,5.455547559802693,5.465842519471895,5.451892187743392,5.465787543863416,236.462006,17036000
2015-04-24,5.46370468253911,5.465123313889222,5.437787957788923,5.443577232821103,231.268005,21448700
2015-04-25,5.443434513748458,5.449152577706712,5.422025065563057,5.4222591713250585,226.389999,13957200
2015-04-26,5.42234753263195,5.424703291011688,5.370051777246424,5.391033243146944,219.429993,28943700
2015-04-27,5.391028722332679,5.452346580427177,5.384600538877667,5.434970110807119,229.285995,38574000
2015-04-28,5.433586597007274,5.435881220983929,5.407481140640897,5.419893182732638,225.854996,21469200
2015-04-29,5.418723638509514,5.42512618258016,5.409098134561671,5.41968507624311,225.807999,18936500
2015-04-30,5.419175637705765,5.478816446973677,5.416069272831018,5.464446040073447,236.145004,33818600
2015-05-01,5.46357327584711,5.476321294951542,5.447077809400463,5.447077809400463,232.078995,18815300
2015-05-02,5.448206133025309,5.462674376989552,5.448206133025309,5.4592875676348465,234.929993,12535500
2015-05-03,5.459074766713616,5.494048630807739,5.455675723417002,5.482129486899975,240.358002,18494100
2015-05-04,5.4821211701046275,5.491570620682325,5.471472027107099,5.476538883822026,239.018005,21223400
2015-05-05,5.475844134190522,5.477316723442025,5.446970107512256,5.464344393968431,236.121002,23929100
2015-05-06,5.464886303930905,5.465753664696783,5.434730241836051,5.437131024661155,229.781998,29587200
2015-05-07,5.436608675898445,5.4769027692689844,5.4318556253989865,5.469468431728685,237.334,29064400
2015-05-08,5.46892050930889,5.506448773378733,5.464992156980547,5.4966066209016615,243.863007,27445500
2015-05-09,5.496221043251329,5.512638115150248,5.479133657664509,5.488243274337028,241.832001,19790500
2015-05-10,5.487817280510013,5.497446846310827,5.475831548912389,5.481871517552207,240.296005,15019100
2015-05-11,5.481883964623,5.498274187262233,5.478035566714573,5.489590426324721,242.158005,20892300
2015-05-12,5.48953673679663,5.492571599106613,5.481051334122307,5.485261555827435,241.112,19282600
2015-05-13,5.486447002912286,5.495954353603073,5.459776976665104,5.4654279838439725,236.376999,27180100
2015-05-14,5.464738194977561,5.471425762212445,5.455564705345371,5.467760522414262,236.929001,24413700
2015-05-15,5.467870258129591,5.4754295698574955,5.46719477947594,5.470609614203454,237.604996,16329400
2015-05-16,5.470773742905091,5.470996778577945,5.460840037538812,5.464479900051398,236.153,11089700
2015-05-17,5.463874155823718,5.472375684964319,5.463874155823718,5.467224357366004,236.802002,11134300
2015-05-18,5.467583204634187,5.468945854260662,5.448718197328269,5.451587684684921,233.128006,16780300
2015-05-19,5.451197252115342,5.455966210657782,5.445948271615638,5.446508923160144,231.947006,14241900
2015-05-20,5.446263116983955,5.458235663079467,5.446056083607813,5.455398056842074,234.018005,15499400
2015-05-21,5.455389514727813,5.464856720298434,5.454615768368392,5.461048248082392,235.343994,15108900
2015-05-22,5.460950535270263,5.484668269612153,5.459840792196242,5.482087902231531,240.348007,27003000
2015-05-23,5.481829859728979,5.484900637656761,5.475169803265607,5.475927818493817,238.871994,14605000
2015-05-24,5.476363120110162,5.488846800535474,5.4756724650462,5.4846019061753095,240.953003,11508000
2015-05-25,5.484493991342756,5.4848840500278495,5.46652729181617,5.468524172696338,237.110001,14423900
2015-05-26,5.468498880318057,5.473286980586016,5.462525872157889,5.468549460217585,237.115997,16425000
2015-05-27,5.468334373572173,5.474939386797634,5.466772422085369,5.469253542672208,237.283005,18837000
2015-05-28,5.46914395865597,5.471530925335214,5.466590678036634,5.469780201067905,237.408005,13829600
2015-05-29,5.469649590371346,5.470260263394012,5.462691337142662,5.468465092886376,237.095993,14805000
2015-05-30,5.468448230375721,5.468452477663199,5.4469356494217696,5.452518049410837,233.345001,14098600
2015-05-31,5.451617663473654,5.452119409894373,5.436086049788402,5.438905063546159,230.190002,14730800
2015-06-01,5.439091848306048,5.445499523952297,5.3995011944765245,5.406839855395528,222.925995,26090500
2015-06-02,5.406696308669813,5.422374015210016,5.40456301735814,5.419662911149356,225.802994,20459000
2015-06-03,5.419366139430549,5.426728202093467,5.41133347175697,5.419977290684414,225.873993,17752400
2015-06-04,5.41952565377127,5.423102470407209,5.411887098693773,5.413091457645476,224.324005,14728100
2015-06-05,5.412333346863706,5.420393405177519,5.407974144539992,5.415887028330723,224.951996,18056500
2015-06-06,5.416122646401461,5.419290836241814,5.413336577468199,5.418847749232519,225.619003,11131500
2015-06-07,5.418745757941343,5.421393038131281,5.405609982996457,5.4066379832806435,222.880997,13318400
2015-06-08,5.40662901432864,5.435746176241165,5.406449560055588,5.43148806037857,228.488998,23378400
2015-06-09,5.4317024722231455,5.442218534843479,5.429034181336859,5.433931606040252,229.048004,28353100
2015-06-10,5.4337001474202,5.437131024661155,5.4293894657128945,5.432861345084362,228.802994,15904800
2015-06-11,5.433088597754959,5.439326370149448,5.432704009591634,5.436795885687819,229.705002,14416000
2015-06-12,5.436795885687819,5.442664463625526,5.435087899987166,5.438001023250257,229.981995,14017700
2015-06-13,5.4377314136320365,5.4495437447701915,5.434638644445954,5.4484686006724825,232.401993,13305300
2015-06-14,5.448640735843056,5.4589810847049725,5.446754604276449,5.453366210048375,233.542999,12165900
2015-06-15,5.452847961341321,5.471581356314912,5.452847961341321,5.467313018226448,236.822998,19912100
2015-06-16,5.467068083808104,5.528404769425937,5.464348595195378,5.52503454085846,250.895004,41612000
2015-06-17,5.524747503119302,5.548503925134088,5.507264617545108,5.518592796732271,249.283997,43858400
2015-06-18,5.519170272335828,5.529857575062599,5.4976885775913775,5.517481024583165,249.007004,30980200
2015-06-19,5.517625568303056,5.52536132138919,5.4962949055359,5.499648765061486,244.606003,23965300
2015-06-20,5.499337996684998,5.504632116598928,5.483248012540009,5.502123166974283,245.212006,20608100
2015-06-21,5.501666315013871,5.502172074476507,5.48845002047074,5.496938690755444,243.944,10600900
2015-06-22,5.497041143448154,5.513094040963897,5.4962621058745755,5.509347870222179,246.990005,17692500
2015-06-23,5.509092754486341,5.510618353126783,5.493608602263775,5.498380625285122,244.296005,15108700
2015-06-24,5.498323287460178,5.498564802903234,5.48278245350551,5.48278245350551,240.514999,17344900
2015-06-25,5.482158622181201,5.494426770116871,5.482158622181201,5.492233924086184,242.798996,16133100
2015-06-26,5.491430500907964,5.496138978587371,5.487088885872885,5.495502880359385,243.593994,13983500
2015-06-27,5.495318137887249,5.526802645398228,5.493542825399998,5.525413117621786,250.990005,20488600
2015-06-28,5.52527364815972,5.526137951469203,5.511143904029091,5.517497080227547,249.011002,15137600
2015-06-29,5.516331758183828,5.54974902573491,5.515768724022059,5.549325061680029,257.063995,34742900
2015-06-30,5.549216195701811,5.590490603604878,5.544966480822045,5.572427724758556,263.071991,44533800
2015-07-01,5.573464963406342,5.580378660730446,5.544294249890516,5.555363677270532,258.621002,27029800
